"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.168349792E0,-3.245526284E-2,-8.458862829E0,3.781435293E-1,8.467373042E0
2.178359792E0,-2.577642694E-1,-8.814641343E0,-3.404874605E-1,8.824980235E0
2.188369792E0,-1.430840714E-1,-8.458092751E0,-3.252817762E-1,8.465554575E0
2.198379792E0,-1.318093970E-1,-8.914117684E0,-7.515309334E-2,8.915408897E0
2.208390792E0,-1.745248423E-1,-9.029214277E0,-1.824694176E-1,9.032744017E0
2.218400792E0,-8.074192053E-1,-9.175499334E0,-3.135902685E-1,9.216292783E0
2.228410792E0,-1.354679999E0,-9.337067258E0,-1.988439238E-1,9.436923322E0
2.238421792E0,-1.614429106E0,-9.473434267E0,2.999224019E-1,9.614691446E0
2.248431792E0,-1.713577125E0,-9.530576182E0,6.716182065E-1,9.706662657E0
2.258441792E0,-1.643956960E0,-9.560729688E0,8.211338496E-1,9.735728399E0
2.268451792E0,-1.580869888E0,-9.556617342E0,7.286636424E-1,9.713857901E0
2.278462792E0,-1.372516053E0,-9.265864543E0,6.408565897E-1,9.388862722E0
2.288472792E0,-1.257611541E0,-8.854944447E0,7.922673154E-1,8.978825950E0
2.298482792E0,-1.580054494E0,-8.439026150E0,7.804756741E-1,8.621071676E0
2.308493792E0,-2.082793711E0,-7.704343384E0,5.141485594E-1,7.997454930E0
2.318503792E0,-2.355059659E0,-6.117866893E0,3.553115409E-2,6.555597897E0
2.328513792E0,-2.216634430E0,-3.953490783E0,-7.671079159E-1,4.596956833E0
2.338523792E0,-1.941933701E0,-9.427231908E-1,-2.112751043E0,3.020521558E0
2.348534792E0,-1.247660750E0,2.976996413E0,-3.740665582E0,4.940824221E0
2.358544792E0,-7.217609312E-1,7.604472356E0,-5.101549476E0,9.185572694E0
2.368554792E0,-1.348818165E-1,1.236404859E1,-4.451042642E0,1.314152470E1
2.378565792E0,1.066836702E0,1.697602474E1,-5.896783230E-1,1.701973199E1
2.388575792E0,1.599701139E0,2.109610386E1,5.172964445E0,2.177990365E1
