"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.937450917E0,-2.139132277E1,-1.085510560E1,-1.639513778E1,2.905550808E1
1.947460917E0,-2.009884486E1,-9.771479713E0,-1.570872027E1,2.731683131E1
1.957470917E0,-1.903379090E1,-7.976441225E0,-1.480133063E1,2.539661787E1
1.967481917E0,-1.816567351E1,-6.034127748E0,-1.240461775E1,2.280957985E1
1.977491917E0,-1.632919405E1,-4.675412586E0,-9.271239304E0,1.935091572E1
1.987501917E0,-1.373028795E1,-3.823762410E0,-6.008733290E0,1.546760621E1
1.997512917E0,-1.075306935E1,-2.979040892E0,-2.905404567E0,1.153015875E1
2.007522917E0,-7.435132313E0,-2.157480781E0,-5.658134240E-1,7.762477740E0
2.017532917E0,-3.816733180E0,-1.787371911E0,7.017167491E-1,4.272535185E0
2.027543917E0,-2.317643327E-1,-1.520303698E0,1.500508095E0,2.148618762E0
2.037553917E0,2.964831866E0,-1.192205172E0,2.222461181E0,3.892417612E0
2.047563917E0,5.418205440E0,-6.787947866E-1,3.311996847E0,6.386472866E0
2.057574917E0,7.355343547E0,1.226006171E-1,4.720412757E0,8.740618182E0
2.067584917E0,8.993691857E0,8.662822482E-1,5.970078517E0,1.082953257E1
2.077594917E0,1.062718113E1,1.632536324E0,7.041675510E0,1.285252301E1
2.087605917E0,1.202081353E1,2.452283653E0,8.054368238E0,1.467605194E1
2.097615917E0,1.271854423E1,3.390327902E0,8.962447261E0,1.592423158E1
2.107625917E0,1.279140404E1,4.531465831E0,9.697834616E0,1.667939436E1
2.117636917E0,1.254453811E1,5.709934723E0,1.029660529E1,1.720432711E1
2.127646917E0,1.215723608E1,6.671545590E0,1.057959181E1,1.744235284E1
2.137656917E0,1.168678782E1,7.095606135E0,1.069574792E1,1.735879200E1
2.147666917E0,1.100335123E1,7.077090341E0,1.058849595E1,1.683078110E1
2.157677917E0,1.031069942E1,6.544324796E0,1.045462044E1,1.607600069E1
2.167687917E0,9.607983962E0,5.434056072E0,1.043746939E1,1.519154661E1
2.177697917E0,9.181319652E0,3.707960643E0,1.063737517E1,1.453269944E1
2.187708917E0,9.187377368E0,1.818212172E0,1.066640308E1,1.419457478E1
2.197718917E0,9.239932727E0,6.732307224E-1,9.915020671E0,1.356971744E1
2.207728917E0,8.544448525E0,3.177958784E-1,8.530099458E0,1.207771467E1
2.217739917E0,7.372986935E0,4.577747127E-1,6.657177812E0,9.944270232E0
2.227749917E0,5.754165401E0,1.175080431E0,4.367470143E0,7.318881672E0
2.237759917E0,3.983538455E0,2.125524578E0,1.973299627E0,4.927508982E0
2.247770917E0,2.790157408E0,2.657163365E0,1.112491250E-1,3.854591013E0
2.257780917E0,2.620661244E0,2.697586629E0,-1.281734814E0,3.973371756E0
2.267790917E0,3.724258295E0,1.937638628E0,-1.900528105E0,4.608313181E0
2.277801917E0,5.369657178E0,3.777198985E-1,-1.474184808E0,5.581138896E0
2.287811917E0,7.367348465E0,-1.246640557E0,-1.930016783E-1,7.474569268E0
2.297821917E0,8.739077775E0,-2.355567198E0,1.434332525E0,9.163923122E0
2.307832917E0,9.140648174E0,-2.626177800E0,2.579983335E0,9.854165256E0
2.317842917E0,8.099482430E0,-2.513865651E0,2.973703262E0,8.986881953E0
2.327852917E0,5.578682274E0,-2.104376368E0,2.924007776E0,6.640776858E0
2.337863917E0,2.368594794E0,-5.488602993E-1,2.720433455E0,3.648595224E0
2.347873917E0,-1.534506438E0,1.013093846E0,1.992237005E0,2.711102623E0
2.357883917E0,-5.560081111E0,1.854334809E0,6.826273441E-1,5.900766021E0
2.367894917E0,-9.284748126E0,1.601522546E0,-5.429730302E-1,9.437491295E0
2.377904917E0,-1.195363253E1,8.706863710E-1,-1.941919375E0,1.214160106E1
2.387914917E0,-1.355323192E1,2.508052057E-1,-3.071209676E0,1.389911248E1
2.397925917E0,-1.407088242E1,-7.740365741E-1,-4.046162719E0,1.466152439E1
2.407935917E0,-1.543282407E1,-2.537854730E0,-4.608747018E0,1.630500888E1
2.417945917E0,-1.877203679E1,-4.874556764E0,-6.936058424E0,2.059756236E1
2.427956917E0,-2.090782820E1,-7.698478042E0,-1.071455140E1,2.472256976E1
