"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.708538333E0,-2.926958866E0,8.726747167E-1,-1.214935638E0,3.287053082E0
1.718546333E0,-2.537091669E0,-5.642452373E-1,2.035931493E0,3.301548708E0
1.728553333E0,-2.290290636E0,-2.833126257E0,7.093080722E0,7.973946935E0
1.738560333E0,-2.584338341E0,-3.956413221E0,1.012492870E1,1.117345924E1
1.748568333E0,-4.120566784E0,-1.999845255E0,9.633073779E0,1.066651593E1
1.758575333E0,-2.831026522E0,-2.423237902E0,6.658787550E0,7.630612343E0
1.768583333E0,-1.211046070E0,-3.363191266E0,2.418047621E0,4.315627692E0
1.778590333E0,-3.531566226E-1,-2.359500620E0,-1.109494552E0,2.631148216E0
1.788597333E0,1.502283018E0,-3.597768402E0,-4.521596316E0,5.970395714E0
1.798605333E0,2.138325010E0,-3.891123796E0,-5.524972674E0,7.087919391E0
1.808612333E0,2.894696268E0,-3.333566056E0,-4.212524775E0,6.102236813E0
1.818619333E0,4.399232803E0,-3.885894631E0,-1.267817271E0,6.005063445E0
1.828627333E0,5.571465640E0,-3.556454315E0,-3.442296785E-1,6.618768069E0
1.838634333E0,4.431811734E0,-1.462041895E0,5.921123727E-1,4.704159735E0
1.848642333E0,1.855269486E0,3.987549645E-1,1.846986905E0,2.648091958E0
1.858649333E0,8.057533336E-1,7.293518597E-1,1.927863253E0,2.213108514E0
1.868656333E0,7.019845515E-1,1.233473943E0,1.770757340E0,2.269321888E0
1.878664333E0,6.683975601E-1,8.263668153E-1,3.301192508E-1,1.112931324E0
1.888671333E0,2.200787891E0,-7.486788078E-1,-1.017187482E-1,2.326872150E0
1.898679333E0,3.349658178E0,-1.551357529E0,3.319874362E-1,3.706364223E0
1.908686333E0,3.489415403E0,-1.179306214E0,9.174234581E-1,3.795846256E0
1.918693333E0,4.521187595E0,-1.188426628E0,1.541385688E0,4.922333284E0
1.928701333E0,5.774008512E0,-1.066685698E0,1.629340090E0,6.093582018E0
1.938708333E0,4.490009072E0,-1.360458510E-1,1.544851917E0,4.750290242E0
1.948715333E0,3.052595065E0,1.430372059E0,1.087551706E0,3.542184294E0
1.958723333E0,5.427999526E-1,2.284574691E0,-1.358838539E0,2.712997508E0
1.968730333E0,-7.747858948E-1,3.892814519E0,-3.183044692E0,5.087835647E0
1.978738333E0,7.139023465E-1,3.220920908E0,-2.668497900E0,4.243214477E0
1.988745333E0,1.890157483E0,2.475133110E0,-2.789099062E0,4.180676118E0
1.998752333E0,2.080774959E0,2.445392563E0,-2.199286326E0,3.891841410E0
2.008760333E0,1.467068161E0,1.450249669E0,-7.865656954E-1,2.207758747E0
