Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
35.45510867,2.282165638,2.639246035,3.522026494,4.95767791,jumping
35.46509967,2.792594528,1.738260854,3.081976154,4.507628202,jumping
35.47509067,3.509035443,0.537173177,2.603036567,4.402009102,jumping
35.48508267,3.401556602,-0.3171640867,1.268103054,3.644072685,jumping
35.49507367,2.354531948,-1.774116565,-0.771366443,3.047345808,jumping
35.50506567,1.670106001,-3.28101362,-2.439561866,4.416533316,jumping
35.51505667,1.268279201,-2.553546903,-2.559888209,3.831730883,jumping
35.52504767,1.378039041,-2.017664791,-2.589785899,3.56047101,jumping
35.53503967,1.720342646,-2.518372977,-3.525558212,4.661688748,jumping
35.54503067,2.511068051,-3.561826152,-2.625389595,5.087704671,jumping
35.55502167,3.634559375,-4.25971239,-1.322117001,5.753534989,jumping
35.56501367,4.876309759,-4.644011284,0.02185484558,6.733922728,jumping
35.57500467,4.429690949,-4.953782151,-0.2126714194,6.648860702,jumping
35.58499667,2.939560492,-4.880833458,-2.106865236,6.074737217,jumping
35.59498767,2.266681334,-4.043433824,-3.045382524,5.546310131,jumping
35.60497867,0.5916414526,-2.427462223,-3.318130284,4.153625047,jumping
35.61497067,1.224516885,-0.03395127296,-3.722318773,3.918705314,jumping
35.62496167,0.07470402718,2.087747764,-3.284997913,3.893004329,jumping
35.63495267,-0.3931460229,2.094129415,-1.530748141,2.623572311,jumping
35.64494467,-1.079697726,0.7434541744,-0.343978833,1.355283264,jumping
35.65493567,-1.73425288,0.1583279818,0.1445224133,1.747451724,jumping
35.66492767,-2.119336177,0.2012447906,0.03581010282,2.129170651,jumping
35.67491867,-2.758834751,0.6017749697,-0.1356127185,2.826958278,jumping
35.68490967,-3.149694512,0.3386789167,-0.5315273979,3.212133295,jumping
35.69490167,-3.503793122,0.02584001541,-0.7600982738,3.585384684,jumping
35.70489267,-3.661311264,-0.1838335365,-0.661632624,3.725151362,jumping
35.71488367,-3.80387983,-0.3497061807,-0.9229736352,3.929844336,jumping
35.72487567,-3.899622139,-0.2511689025,-1.355714079,4.136193819,jumping
35.73486667,-3.989391518,0.09674744546,-1.705619065,4.339785841,jumping
35.74485867,-4.173166582,0.4685888457,-2.091519218,4.691412097,jumping
35.75484967,-4.392785078,0.7842689091,-2.343504977,5.04020377,jumping
35.76484067,-4.720716813,1.245242926,-2.343594731,5.415554767,jumping
35.77483267,-4.75103638,1.595942549,-2.05341613,5.416262282,jumping
35.78482367,-4.513469855,1.917313122,-1.652937991,5.174910989,jumping
35.79481467,-4.161849296,2.329404416,-1.127467139,4.900846523,jumping
35.80480667,-3.471295466,2.679288352,-0.09584317356,4.386076174,jumping
35.81479767,-2.49569806,3.309075578,1.200506464,4.315055707,jumping
35.82478967,-1.367561415,4.076126776,1.883424122,4.693859834,jumping
35.83478067,-0.1002370638,4.586233191,1.497111448,4.82544558,jumping
35.84477167,1.438917619,4.828658752,0.6354438221,5.078407045,jumping
35.85476367,2.981750492,4.585242673,-0.08722993255,5.470182395,jumping
35.86475467,3.988620562,3.712776117,-0.493496815,5.471502499,jumping
35.87474567,4.604843125,2.666595801,-0.9514434358,5.405604312,jumping
35.88473767,4.743850152,1.505016006,-0.7980443645,5.040442664,jumping
35.89472867,4.389267978,0.3767431211,1.544701644,4.668373585,jumping
35.90472067,4.223944972,-0.9349662745,4.330408151,6.121136154,jumping
35.91471167,4.621969035,-2.682156411,4.885520878,7.240502401,jumping
35.92470267,4.576711586,-3.609439445,3.907016528,7.017059227,jumping
35.93469467,3.473830234,-2.195426579,2.304499663,4.711487351,jumping
35.94468567,2.215624616,0.4873420358,1.324123912,2.626746815,jumping
35.95467667,0.9069750684,1.352213058,0.630472227,1.746018087,jumping
35.96466867,-0.3316996801,-2.902906344,-0.9340482616,3.067464111,jumping
35.97465967,-0.4295294452,-9.674545156,-1.75885504,9.842504284,jumping
35.98465167,2.595293099,-16.02610362,-1.957524717,16.35247525,jumping
35.99464267,5.766106585,-17.87306948,-0.4404400572,18.78532899,jumping
36.00463367,3.809958011,-7.640195335,0.8743075517,8.582119697,jumping
36.01462567,-1.395318148,-0.07423683465,0.7045982569,1.564890585,jumping
36.02461667,-5.483006038,1.462383957,-0.7986496975,5.730598868,jumping
36.03460867,-7.234462304,1.181461498,-2.895130717,7.881311944,jumping
36.04459967,-9.228146494,1.034718604,-3.217741192,9.827674633,jumping
36.05459067,-10.71497357,0.8244650084,-2.113761149,10.95255163,jumping
36.06458267,-9.881714931,-0.4516670036,-0.4771849836,9.90353465,jumping
36.07457367,-7.363355402,-3.155627097,1.273577948,8.11165741,jumping
36.08456467,-4.079504712,-5.573039126,-0.1176641053,6.907602235,jumping
36.09455667,-1.596338405,-6.02265668,-1.845180408,6.498105919,jumping
36.10454767,0.3815805227,-4.949550521,-0.6996576521,5.0132998,jumping
36.11453967,1.218096642,-3.756984576,0.52324891,3.984028358,jumping
36.12453067,0.1339129329,-2.769410902,1.123266499,2.991537572,jumping
36.13452167,-1.212888528,-1.726285756,1.365262582,2.51298687,jumping
36.14451367,-1.615599718,-0.9004846591,0.9355498266,2.072749032,jumping
36.15450467,-1.906879935,-1.014901806,0.1530005836,2.165554419,jumping
36.16449567,-1.847556424,-0.625700022,-0.07256306916,1.951981213,jumping
36.17448767,-1.386295894,0.1834201384,-0.8864653748,1.655681163,jumping
36.18447867,-1.175251755,0.7509672618,-0.7027666166,1.561745636,jumping
36.19447067,-1.315369168,1.276951207,0.3064768383,1.858689992,jumping
36.20446167,-1.668349789,1.605023274,0.1703434253,2.321315923,jumping
36.21445267,-1.664669844,1.862419462,0.1008229548,2.499979442,jumping
36.22444467,-1.442383848,1.792846366,0.6535625893,2.392052114,jumping
36.23443567,-0.9768744385,1.511798192,0.926436941,2.02437715,jumping
36.24442667,-0.08623327464,1.028092539,0.3124323736,1.077972372,jumping
36.25441867,0.3658713931,0.5913189787,0.09081193686,0.7012608778,jumping
36.26440967,0.4973290801,0.4253048319,0.1336702734,0.6678983126,jumping
36.27440167,0.1778097349,0.7632867604,0.344789257,0.8562141159,jumping
36.28439267,0.08180839419,1.441296558,0.7160155302,1.611429993,jumping
36.29438367,0.01196252614,2.300093493,0.7959358585,2.433944755,jumping
36.30437567,0.09481026292,2.684533889,0.7119503997,2.778953861,jumping
36.31436667,0.9701001468,2.793097388,0.6226243865,3.021613549,jumping
36.32435767,1.399252447,2.918044785,0.8414799674,3.343797439,jumping
36.33434967,1.500361915,2.769411487,1.287743413,3.402794287,jumping
36.34434067,1.47559691,2.458325581,1.393988783,3.188095926,jumping
36.35433267,1.313098986,1.995426076,1.379023127,2.758198499,jumping
36.36432367,1.097389646,1.504027242,1.518003842,2.402227642,jumping
36.37431517,0.9779254755,1.151979836,1.666021428,2.24922724,jumping
36.38430717,0.6430677143,0.7983764863,1.68022373,1.968271547,jumping
36.39429817,0.0854783991,0.8523000938,1.648644673,1.857888926,jumping
36.40429017,-0.5934804019,1.044987484,1.759084543,2.130398146,jumping
36.41428117,-1.678625686,1.101926501,2.218159969,2.99203273,jumping
36.42427217,-2.857645971,1.207463481,2.745331483,4.142578123,jumping
36.43426417,-3.657427836,1.126918085,3.263962555,5.029927863,jumping
36.44425517,-4.20677053,1.491790774,3.706697352,5.801893076,jumping
36.45424617,-4.313396847,1.572369499,4.168883497,6.201397246,jumping
36.46423817,-3.981895972,0.6490473694,4.775138603,6.251296401,jumping
36.47422917,-3.020846438,-0.7925485665,4.944554075,5.848269952,jumping
36.48422117,-1.193462031,-2.460021273,4.889357529,5.601952635,jumping
36.49421217,1.06067381,-3.775086386,5.232922379,6.53909648,jumping
36.50420317,3.060609843,-4.100509665,5.914021261,7.820304316,jumping
36.51419517,3.737979079,-3.401206062,6.477378854,8.215663521,jumping
36.52418617,2.988199094,-1.359713867,5.905618812,6.756810577,jumping
36.53417717,1.874138159,0.9955890369,4.725706826,5.180337477,jumping
36.54416917,1.507003767,2.097238964,3.781949848,4.579586912,jumping
36.55416017,1.69259293,2.272752498,2.957594182,4.096051525,jumping
36.56415217,1.544376538,1.945501379,2.607291586,3.601117038,jumping
36.57414317,1.368185897,1.654724023,2.400882534,3.220913098,jumping
36.58413417,1.253827223,1.513127264,1.828605598,2.684294182,jumping
36.59412617,1.250262176,1.473724632,1.373854773,2.371180452,jumping
36.60411717,1.126533923,1.237881866,1.08654752,1.995498862,jumping
36.61410817,0.2502643383,0.8431608957,-0.003217576593,0.8795242395,jumping
36.62410017,-0.09283098042,-0.2174252057,-0.310042178,0.3898941692,jumping
36.63409117,0.4024463117,-1.262313872,-0.5674695016,1.441326119,jumping
36.64408317,1.806508386,-1.105942369,-1.812581304,2.787836446,jumping
36.65407417,3.141516597,-0.7954616493,-3.049266829,4.449709424,jumping
36.66406517,4.409506946,-1.652753511,-3.838659654,6.075413863,jumping
36.67405717,5.476309807,-2.358037062,-3.342448269,6.835368923,jumping
36.68404817,5.206276617,-3.767748715,-2.554325752,6.915621927,jumping
36.69404017,4.447608865,-5.489806935,-1.916244836,7.320601004,jumping
36.70403117,3.752458539,-6.514405178,-1.759207627,7.720960522,jumping
36.71402217,3.543695691,-6.21302448,-2.586574608,7.605906951,jumping
36.72401417,2.578308107,-5.448638443,-3.005686362,6.735687351,jumping
36.73400517,1.298532695,-3.25079521,-2.604611807,4.363239544,jumping
36.74399617,0.2685994524,-0.2389920759,-1.61368417,1.653251185,jumping
36.75398817,0.6011314836,1.951684225,-0.6447338784,2.14152099,jumping
36.76397917,2.271498855,2.923263425,-0.3650767565,3.72000768,jumping
36.77397117,2.04532563,1.464591281,-0.3093481135,2.534577047,jumping
36.78396217,0.7617547899,0.616522817,0.3807361847,1.051347129,jumping
36.79395317,-0.07831175923,1.08077069,0.2660947976,1.115797677,jumping
36.80394517,-0.9484943926,1.315876122,0.1313109219,1.627394893,jumping
36.81393617,-2.089624135,1.565216015,0.2260653439,2.620598356,jumping
36.82392717,-3.243669208,1.033402981,0.146937021,3.407477387,jumping
36.83391917,-4.485219033,1.085956001,-0.2992365235,4.624503509,jumping
36.84391017,-5.183570125,1.142036646,-0.8433874753,5.374472008,jumping
36.85390217,-5.506831688,1.192383512,-1.290602117,5.780365689,jumping
36.86389317,-5.69258428,1.907706732,-1.528720034,6.195308362,jumping
36.87388417,-5.73729443,2.468531311,-1.628247538,6.454563057,jumping
36.88387617,-5.578621463,2.823233938,-1.508471126,6.431730127,jumping
36.89386717,-5.207903897,3.066333098,-1.127001993,6.147747161,jumping
36.90385817,-4.656322596,3.294052911,-0.5115673426,5.726589373,jumping
36.91385017,-4.026014968,3.506985117,0.01280013978,5.339279443,jumping
36.92384117,-3.467724572,3.70202835,0.5737676838,5.104834666,jumping
36.93383317,-2.705107318,3.872865865,0.9828593561,4.825215863,jumping
36.94382417,-1.842790943,3.973763664,0.9569079512,4.483564313,jumping
36.95381517,-0.7213663173,3.886378196,0.7388629407,4.021221617,jumping
36.96380717,0.8902713275,3.344264706,0.4517055953,3.490089885,jumping
36.97379817,2.751987077,2.08613861,-0.3995832226,3.476359291,jumping
36.98379017,4.341535987,1.008511384,-1.462179304,4.690841956,jumping
36.99378117,5.143967518,0.7002672243,-1.683860406,5.457670004,jumping
37.00377217,5.167953966,0.6047699136,0.3203046262,5.213069143,jumping
37.01376417,5.105164225,-0.06047775149,3.756032649,6.338307391,jumping
